,Gene name,Gene type,Gene description
2771,RPL23P8,processed_pseudogene,ribosomal protein L23 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36225]
2772,EIF4HP1,processed_pseudogene,eukaryotic translation initiation factor 4H pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49035]
2773,OSBPL9P2,processed_pseudogene,oxysterol binding protein like 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48732]
2774,,unprocessed_pseudogene,"MOB1, Mps One Binder kinase activator-like 3 (yeast) (MOBKL3) pseudogene"
2775,MTND2P38,unprocessed_pseudogene,MT-ND2 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:52069]
2776,,unprocessed_pseudogene,"DnaJ (Hsp40) homolog, subfamily C, member 12 (DNAJC12) pseudogene"
2777,SDHCP2,processed_pseudogene,succinate dehydrogenase complex subunit C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45177]
2778,RNF6P1,processed_pseudogene,ring finger protein 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39922]
2779,,unprocessed_pseudogene,POM121 transmembrane nucleoporin (POM121) pseudogene
2780,CRLF3P2,processed_pseudogene,CRLF3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54733]
2781,MTCO3P22,processed_pseudogene,MT-CO3 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:52125]
2782,ISCA1P1,processed_pseudogene,iron-sulfur cluster assembly 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33263]
2783,RHEBP3,processed_pseudogene,RHEB pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44992]
2784,,processed_pseudogene,mitochondrially encoded cytochrome b (MT-CYB) pseudogene
2785,,unprocessed_pseudogene,neurexin (NRXN) pseudogene
2786,ARL2BPP10,processed_pseudogene,ADP ribosylation factor like GTPase 2 binding protein pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39454]
2787,TUSC2P2,processed_pseudogene,TUSC2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53818]
2788,SRSF3P2,processed_pseudogene,SRSF3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54692]
2789,,processed_pseudogene,chromatin accessibility complex protein 1 (CHRAC1) pseudogene
2790,UBE2HP1,processed_pseudogene,ubiquitin conjugating enzyme E2 H pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31079]
2791,OR6D1P,transcribed_unitary_pseudogene,olfactory receptor family 6 subfamily D member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14849]
2792,,processed_pseudogene,"ibernator-specific blood complex, 20 kDa subunit pseudogene"
2793,NPM1P26,processed_pseudogene,nucleophosmin 1 pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:45205]
2794,,processed_pseudogene,"general transcription factor IIE, polypeptide 2, beta 34kDa (GTF2E2) pseudogene"
2795,RPS27P16,processed_pseudogene,ribosomal protein S27 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36560]
2796,,processed_pseudogene,neuropilin (NRP) and tolloid (TLL)-like 2 (NETO2) pseudogene
2797,MYL6P2,processed_pseudogene,MYL6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23772]
2798,RPS26P4,processed_pseudogene,ribosomal protein S26 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:23775]
2799,JCADP1,processed_pseudogene,JCAD pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54491]
2800,NPM1P18,processed_pseudogene,nucleophosmin 1 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:7920]
2801,DPY19L1P1,unprocessed_pseudogene,DPY19L1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22395]
2802,RPL18AP14,processed_pseudogene,ribosomal protein L18a pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36624]
2803,TUBAP6,processed_pseudogene,tubulin alpha pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54873]
2804,GGCTP1,processed_pseudogene,GGCT pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54609]
2805,,processed_pseudogene,COX assembly mitochondrial protein homolog (S. cerevisiae) pseudogene
2806,MKNK2P1,processed_pseudogene,MAP kinase interacting serine/threonine kinase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44970]
2807,,processed_pseudogene,novel ankyrin repeat-containing pseudogene
2808,EIF4A1P8,processed_pseudogene,eukaryotic translation initiation factor 4A1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37927]
2809,HMGN1P14,processed_pseudogene,high mobility group nucleosome binding domain 1 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:39358]
2810,,transcribed_processed_pseudogene,coiled-coil-helix-coiled-coil-helix domain-containing protein 7 (CHCHD7) pseudogene
2811,WASH9P,unprocessed_pseudogene,"WAS protein family homolog 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:53981]"
2812,ACTRT1P1,processed_pseudogene,ACTRT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55127]
2813,NLRP3P1,unprocessed_pseudogene,NLR family pyrin domain containing 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29886]
2814,,processed_pseudogene,zinc finger protein 770 (ZNF770) pseudogene
2815,,processed_pseudogene,"pseudogene similar to part of ribosomal protein S4, X-linked (RPS4X)"
2816,EIF3JP1,processed_pseudogene,EIF3J pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55005]
2817,,unprocessed_pseudogene,tripartite motif-containing 43 (TRIM43) pseudogene
2818,SNX3P1X,processed_pseudogene,sorting nexin 3 pseudogene 1 X-linked [Source:HGNC Symbol;Acc:HGNC:41516]
2819,TPT1P13,processed_pseudogene,TPT1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49304]
2820,KRT8P17,processed_pseudogene,keratin 8 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:33369]
2821,,processed_pseudogene,pseudogene similar to part of seven transmembrane helix receptor
2822,HNRNPA1P10,processed_pseudogene,heterogeneous nuclear ribonucleoprotein A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39128]
2823,ITGB1P1,processed_pseudogene,integrin subunit beta 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3781]
2824,MTCO2P4,processed_pseudogene,MT-CO2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:50349]
2825,ASS1P13,processed_pseudogene,argininosuccinate synthetase 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:763]
2826,ADAM3A,transcribed_unitary_pseudogene,ADAM metallopeptidase domain 3A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:209]
2827,YRDCP3,processed_pseudogene,yrdC N(6)-threonylcarbamoyltransferase domain containing pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39921]
2828,EEF1DP1,processed_pseudogene,eukaryotic translation elongation factor 1 delta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32474]
2829,,processed_pseudogene,"apoptosis-inducing, TAF9-like domain 1, pseudogene"
2830,TSEN15P3,processed_pseudogene,tRNA splicing endonuclease subunit 15 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43964]
2831,PPIAP11,processed_pseudogene,peptidylprolyl isomerase A pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:9263]
2832,MTND4P35,processed_pseudogene,MT-ND4 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:51949]
2833,SNRPCP19,processed_pseudogene,small nuclear ribonucleoprotein polypeptide C pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:49834]
2834,RPS26P30,processed_pseudogene,ribosomal protein S26 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35574]
2835,FAM86LP,unprocessed_pseudogene,"family with sequence similarity 86 member L, pseudogene [Source:HGNC Symbol;Acc:HGNC:44099]"
2836,HNRNPA1P73,processed_pseudogene,heterogeneous nuclear ribonucleoprotein A1 pseudogene 73 [Source:HGNC Symbol;Acc:HGNC:48803]
2837,KRT18P68,processed_pseudogene,keratin 18 pseudogene 68 [Source:HGNC Symbol;Acc:HGNC:48895]
2838,MDH1P1,processed_pseudogene,MDH1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54968]
2839,MTCYBP31,processed_pseudogene,MT-CYB pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:51997]
2840,DNAJB12P1,processed_pseudogene,DNAJB12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54762]
2841,,processed_pseudogene,"actin, beta (ACTB) pseudogene"
2842,PHB1P10,processed_pseudogene,PHB1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39289]
2843,PPP1R11P2,processed_pseudogene,protein phosphatase 1 regulatory inhibitor subunit 11 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16327]
2844,,processed_pseudogene,"proteasome (prosome, macropain) 26S subunit, ATPase, 5 (PSMC5) pseudogene"
2845,TRIM51BP,unprocessed_pseudogene,"tripartite motif-containing 51B, pseudogene [Source:HGNC Symbol;Acc:HGNC:37145]"
2846,CYB5AP3,processed_pseudogene,cytochrome b5 type A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:2574]
2847,TOMM20P1,processed_pseudogene,TOMM20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50518]
2848,PPIAP43,processed_pseudogene,peptidylprolyl isomerase A pseudogene 43 [Source:HGNC Symbol;Acc:HGNC:53667]
2849,HMGN2P38,processed_pseudogene,high mobility group nucleosomal binding domain 2 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:39409]
2850,VEZTP1,processed_pseudogene,VEZT pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54949]
2851,,processed_pseudogene,"nucleophosmin (nucleolar phosphoprotein B23, numatrin), pseudogene"
2852,,processed_pseudogene,"phosphoribosyl pyrophosphate synthetase 1-like 1, pseudogene"
2853,,unprocessed_pseudogene,mitochondrially encoded cytochrome c oxidase III (MT-CO3) pseudogene
2854,MTND4P31,processed_pseudogene,MT-ND4 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:42218]
2855,PGAM4P1,processed_pseudogene,phosphoglycerate mutase family member 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42465]
2856,CYP4F10P,unprocessed_pseudogene,"cytochrome P450 family 4 subfamily F member 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:39943]"
2857,RACK1P1,processed_pseudogene,RACK1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55463]
2858,FDPSP5,processed_pseudogene,farnesyl diphosphate synthase pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:3636]
2859,DPRXP6,processed_pseudogene,divergent-paired related homeobox pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:32172]
2860,MTND6P13,processed_pseudogene,MT-ND6 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39476]
2861,,unprocessed_pseudogene,POM121 membrane glycoprotein-like 1 (POM121L1) pseudogene
2862,H2AL1MP,unprocessed_pseudogene,"H2A.L variant histone 1M, pseudogene [Source:HGNC Symbol;Acc:HGNC:53961]"
2863,NAIPP2,unprocessed_pseudogene,NAIP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16042]
2864,KRT8P31,processed_pseudogene,keratin 8 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:39865]
2865,LDHBP3,processed_pseudogene,lactate dehydrogenase B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39136]
2866,RPL22P13,processed_pseudogene,ribosomal protein L22 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36352]
2867,,processed_pseudogene,coiled-coil domain containing 144A (CCDC144A) pseudogene
2868,RPL36P18,processed_pseudogene,ribosomal protein L36 pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:36856]
2869,EEF1A1P29,processed_pseudogene,eukaryotic translation elongation factor 1 alpha 1 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:37904]
2870,FAM136EP,processed_pseudogene,"family with sequence similarity 136 member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:55498]"
2871,HMGN1P35,processed_pseudogene,high mobility group nucleosome binding domain 1 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:39379]
2872,ARL5AP5,processed_pseudogene,ARL5A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:55001]
2873,TMEM230P1,processed_pseudogene,TMEM230 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55043]
2874,TMEM184CP1,processed_pseudogene,TMEM184C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55010]
2875,RPL7AP72,processed_pseudogene,ribosomal protein L7a pseudogene 72 [Source:HGNC Symbol;Acc:HGNC:36442]
2876,NLRP7P1,processed_pseudogene,NLRP7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55131]
2877,IMPDH1P4,processed_pseudogene,inosine monophosphate dehydrogenase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33959]
2878,RPL22P22,processed_pseudogene,ribosomal protein L22 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36109]
2879,H3P44,processed_pseudogene,H3 histone pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:42981]
2880,RPL31P63,processed_pseudogene,ribosomal protein L31 pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:35666]
2881,RRM2P3,processed_pseudogene,ribonucleotide reductase M2 polypeptide pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:10455]
2882,PCNAP3,processed_pseudogene,proliferating cell nuclear antigen pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43736]
2883,RPL7P55,processed_pseudogene,ribosomal protein L7 pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:36105]
2884,MTCO1P53,processed_pseudogene,MT-CO1 pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:52118]
2885,PRPF4BP1,processed_pseudogene,PRPF4B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55055]
2886,COX6CP12,processed_pseudogene,cytochrome c oxidase subunit 6C pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:49364]
2887,,processed_pseudogene,nerve growth factor receptor (TNFRSF16) associated protein 1 (NGFRAP1) pseudogene
2888,NCKAP1P1,processed_pseudogene,NCKAP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55028]
2889,UBE2V1P16,processed_pseudogene,UBE2V1 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:55086]
2890,,processed_pseudogene,interferon induced transmembrane protein 3 (1-8U)  (IFITM3) pseudogene
2891,RPL5P14,processed_pseudogene,ribosomal protein L5 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:35924]
2892,SALL4P1,processed_pseudogene,spalt like transcription factor 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39818]
2893,H3P24,processed_pseudogene,H3 histone pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:54458]
2894,ZNF887P,transcribed_unprocessed_pseudogene,"zinc finger protein 887, pseudogene [Source:HGNC Symbol;Acc:HGNC:38700]"
2895,PSMC1P2,processed_pseudogene,"proteasome 26S subunit, ATPase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39777]"
2896,,processed_pseudogene,coiled-coil domain containing 86 (CCDC86) pseudogene
2897,RPL23AP2,processed_pseudogene,ribosomal protein L23a pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10319]
2898,MTCO3P28,unprocessed_pseudogene,MT-CO3 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:52131]
2899,RPL37P13,processed_pseudogene,ribosomal protein L37 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36255]
2900,SNX18P24,processed_pseudogene,sorting nexin 18 pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:39632]
2901,,unprocessed_pseudogene,ankyrin repeat domain family (ANKRD) pseudogene
2902,EXOC5P1,processed_pseudogene,exocyst complex component 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43870]
2903,,processed_pseudogene,"CCR4-NOT transcription complex, subunit 7 (CNOT7) pseudogene"
2904,LDHAP1,processed_pseudogene,lactate dehydrogenase A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6536]
2905,SRIP1,processed_pseudogene,sorcin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:11293]
2906,THAP12P9,processed_pseudogene,THAP domain containing 12 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:39573]
2907,UGT2B24P,processed_pseudogene,"UDP glucuronosyltransferase family 2 member B24, pseudogene [Source:HGNC Symbol;Acc:HGNC:12548]"
2908,RPS23P3,processed_pseudogene,ribosomal protein S23 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:35499]
2909,,processed_pseudogene,"tubulin, alpha 4a (TUBA4A) pseudogene"
2910,RNA5SP492,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 492 [Source:HGNC Symbol;Acc:HGNC:43392]"
2911,RBMX2P5,processed_pseudogene,RBMX2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39927]
2912,PTP4A1P4,processed_pseudogene,PTP4A1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:41931]
2913,PNPLA10P,processed_pseudogene,patatin like phospholipase domain containing 10 pseudogene [Source:HGNC Symbol;Acc:HGNC:32928]
2914,SPRYD7P1,processed_pseudogene,SPRY domain containing 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52300]
2915,GEMIN8P3,processed_pseudogene,gem nuclear organelle associated protein 8 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37978]
2916,,processed_pseudogene,DEAD (Asp-Glu-Ala-Asp) box polypeptide 53 (DDX53) pseudogene
2917,MTATP6P2,processed_pseudogene,MT-ATP6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44576]
2918,ZP3P1,processed_pseudogene,ZP3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50856]
2919,SERBP1P6,processed_pseudogene,SERPINE1 mRNA binding protein 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:44635]
2920,TRPC6P6,processed_pseudogene,TRPC6 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:55947]
2921,CAPZA1P1,processed_pseudogene,CAPZA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1489]
2922,RPS7P13,processed_pseudogene,ribosomal protein S7 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:35756]
2923,KCTD9P2,processed_pseudogene,potassium channel tetramerization domain containing 9 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29274]
2924,HSPA8P1,processed_pseudogene,heat shock protein family A (Hsp70) member 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5245]
2925,,processed_pseudogene,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 (B3GNTL1) pseudogene"
2926,RPL26P36,processed_pseudogene,ribosomal protein L26 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:36685]
2927,,processed_pseudogene,"bromodomain adjacent to zinc finger domain, 2A (BAZ2A) pseudogene"
2928,MED28P4,processed_pseudogene,mediator complex subunit 28 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:45081]
2929,,unprocessed_pseudogene,olfactory receptor family 4 subfamily W member 1 pseudogene
2930,,processed_pseudogene,ribosomal protein L15 pseudogene
2931,VKORC1P1,processed_pseudogene,VKORC1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33182]
2932,SUMO2P21,processed_pseudogene,SUMO2 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:55054]
2933,DUTP4,processed_pseudogene,deoxyuridine triphosphatase pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39517]
2934,FERP1,processed_pseudogene,FER tyrosine kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26443]
2935,,processed_pseudogene,ribosomal protein L28 pseudogene
2936,PHF5FP,processed_pseudogene,PHD finger protein 5F pseudogene [Source:HGNC Symbol;Acc:HGNC:23266]
2937,,processed_pseudogene,"protein tyrosine phosphatase, receptor type family pseudogene"
2938,,processed_pseudogene,transmembrane protein 183 (TMEM183) pseudogene
2939,,processed_pseudogene,chromosome 1 open reading frame 146 pseudogene
2940,LSP1P3,processed_pseudogene,LSP1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39718]
2941,GUSBP7,unprocessed_pseudogene,GUSB pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:42321]
2942,OR11Q1P,unprocessed_pseudogene,olfactory receptor family 11 subfamily Q member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:31239]
2943,BTG3P1,processed_pseudogene,BTG anti-proliferation factor 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51543]
2944,CYCSP44,processed_pseudogene,CYCS pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:24418]
2945,H2BP8,processed_pseudogene,H2B histone pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:54445]
2946,SNURFL,processed_pseudogene,SNRPN upstream open reading frame like (pseudogene) [Source:HGNC Symbol;Acc:HGNC:29543]
2947,,processed_pseudogene,"cancer/testis antigen family 45, member A5 pseudogene"
2948,EEF1A1P20,processed_pseudogene,eukaryotic translation elongation factor 1 alpha 1 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:37893]
2949,,unprocessed_pseudogene,novel olfactory receptor pseudogene
2950,MTND4LP1,processed_pseudogene,MT-ND4L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31347]
2951,OR5BH1P,unprocessed_pseudogene,olfactory receptor family 5 subfamily BH member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15407]
2952,B3GNTL1P1,processed_pseudogene,B3GNTL1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51317]
2953,YAP1P2,processed_pseudogene,YAP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38017]
2954,,unprocessed_pseudogene,MAGE (Melanoma Associated Antigen) family pseudogene
2955,PSMC1P4,processed_pseudogene,"proteasome 26S subunit, ATPase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:39779]"
2956,,processed_pseudogene,frataxin (FXN) pseudogene
2957,,processed_pseudogene,heat shock factor binding protein 1 (HSBP1) pseudogene
2958,HMGN1P13,processed_pseudogene,high mobility group nucleosome binding domain 1 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39357]
2959,,processed_pseudogene,"dicer 1, ribonuclease type III (DICER1) pseudogene"
2960,EEF1A1P27,processed_pseudogene,eukaryotic translation elongation factor 1 alpha 1 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:37900]
2961,KRT18P44,processed_pseudogene,keratin 18 pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:33414]
2962,,processed_pseudogene,cyclin-dependent kinase 16 (CDK16) pseudogene
2963,HAX1P1,processed_pseudogene,HAX1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55151]
2964,CNOT7P1,processed_pseudogene,CCR4-NOT transcription complex subunit 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44248]
2965,OR7L1P,unprocessed_pseudogene,olfactory receptor family 7 subfamily L member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14827]
2966,TUBB4AP1,processed_pseudogene,tubulin beta 4A class IVa pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42340]
2967,ORC1P1,processed_pseudogene,ORC1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54921]
2968,,processed_pseudogene,"zinc finger, MYM-type 1 (ZMYM1) pseudogene"
2969,SKP2P1,processed_pseudogene,SKP2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55027]
2970,ETS2P1,processed_pseudogene,ETS2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55136]
2971,YME1L1P1,unprocessed_pseudogene,YME1L1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12844]
2972,,unprocessed_pseudogene,male sterility domain containing 1 (MLSTD1) pseudogene
2973,ARHGAP42P3,processed_pseudogene,ARHGAP42 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:19327]
2974,RPL21P126,processed_pseudogene,ribosomal protein L21 pseudogene 126 [Source:HGNC Symbol;Acc:HGNC:35959]
